,SAMPN,CTFIP,BIN,RESTY,HHSIZ,INCOM,HHVEH,HHSTU,HHWRK,HHLIC,HHCHD,PARTIAL,HH1,HCITY,HCITY_PL,HCITY_MCD,HSTATE,HZIP,HTAZ,HTRACT,GEO_GROUP1,HHSIZ_R,INCOM_R,HHVEH_R,HHSTRUC
7321,3359498,36005,15,2,2,6,2,0,1,2,0,1,150.11111,BRONX,NEW YORK CITY,Bronx borough,NY,10463,904,36005030900,2,2,4,2,4
7322,3359506,34027,15,1,2,99,4,0,2,2,0,1,161.9,BUTLER,BUTLER BOROUGH,Butler borough,NJ,7405,3146,34027040600,9,2,9,3,2
7323,3359526,36005,15,2,1,1,0,0,0,0,0,1,291.75,BRONX,NEW YORK CITY,Bronx borough,NY,10473,940,36005009000,2,1,1,0,6
7324,3359538,36005,15,2,2,2,0,1,0,1,0,1,321.76923,BRONX,NEW YORK CITY,Bronx borough,NY,10475,942,36005030200,2,2,1,0,6
7325,3359608,36103,16,1,1,3,1,0,1,1,0,1,287.44444,PORT JEFFERSON STATION,TERRYVILLE CDP,Brookhaven town,NY,11776,2023,36103158308,3,1,2,1,4
7326,3359610,34019,15,1,2,6,2,0,2,2,0,1,328.66667,BLOOMSBURY,,Holland township,NJ,8804,3329,34019010500,11,2,4,2,2
7327,3359661,34023,16,1,1,4,1,0,1,1,0,1,227.44444,PLAINSBORO,PRINCETON MEADOWS CDP,Plainsboro township,NJ,8536,3221,34023008602,9,1,2,1,4
7328,3359673,36103,16,1,2,99,2,0,1,1,0,1,156.45455,HAMPTON BAYS,HAMPTON BAYS CDP,Southampton town,NY,11946,2086,36103190603,3,2,9,2,4
7329,3359711,36103,16,1,4,6,2,2,1,2,2,1,244.125,NORTH BABYLON,NORTH BABYLON CDP,Babylon town,NY,11703,1903,36103122603,3,4,4,2,3
7330,3359722,36059,17,1,1,4,2,0,0,1,0,1,187.57143,WANTAGH,LEVITTOWN CDP,Hempstead town,NY,11793,1722,36059409500,3,1,2,2,6
7331,3359819,34017,16,2,1,8,0,0,1,1,0,1,194.2,HOBOKEN,HOBOKEN CITY,Hoboken city,NJ,7030,2899,34017019200,8,1,4,0,4
7332,3359829,34021,16,1,1,6,1,0,1,1,0,1,238.4,PRINCETON,,Princeton township,NJ,8540,3581,34021004201,12,1,4,1,4
7333,3359844,36059,17,1,3,8,2,0,2,2,1,1,312.6,ROSLYN,SEARINGTOWN CDP,North Hempstead town,NY,11576,1642,36059302300,3,3,4,2,1
7334,3359888,36059,17,1,1,6,1,0,1,1,0,1,158.14286,EAST MEADOW,EAST MEADOW CDP,Hempstead town,NY,11554,1709,36059408100,3,1,4,1,4
7335,3359892,34021,16,1,4,7,3,2,3,3,0,1,147.05263,PRINCETON JUNCTION,,West Windsor township,NJ,8550,3584,34021004304,12,4,4,3,2
7336,3359897,34023,16,1,2,5,2,0,2,2,0,1,251.0,NORTH BRUNSWICK,,North Brunswick township,NJ,8902,3217,34023006104,9,2,3,2,2
7337,3359933,34017,16,1,2,99,0,0,0,0,0,1,159.2,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7304,2796,34017004600,8,2,9,0,6
7338,3359951,36103,16,1,1,5,2,0,1,1,0,1,538.66667,HAMPTON BAYS,HAMPTON BAYS CDP,Southampton town,NY,11946,2086,36103190604,3,1,3,2,4
7339,3360046,34031,16,1,2,7,2,0,2,2,0,1,278.85714,WAYNE,,Wayne township,NJ,7470,2744,34031246201,7,2,4,2,2
7340,3360053,34019,15,1,3,5,1,2,1,2,1,1,384.28571,CALIFON,,Lebanon township,NJ,7830,3333,34019010200,11,3,3,1,3
7341,3360122,36103,16,1,1,1,0,0,0,0,0,1,260.83333,DEER PARK,DEER PARK CDP,Babylon town,NY,11729,1902,36103122602,3,1,1,0,6
7342,3360181,36103,16,1,2,5,2,0,2,2,0,1,172.21429,KINGS PARK,KINGS PARK CDP,Smithtown town,NY,11754,1926,36103134702,3,2,3,2,2
7343,3360184,34017,16,2,3,5,2,1,2,2,0,1,319.66667,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7302,2784,34017003500,8,3,3,2,2
7344,3360187,34031,16,1,5,6,2,3,2,2,3,1,222.75,WAYNE,,Wayne township,NJ,7470,2744,34031246202,7,4,4,2,1
7345,3360219,36059,17,1,4,3,1,1,2,3,0,1,187.85714,ROSLYN HEIGHTS,ROSLYN HEIGHTS CDP,North Hempstead town,NY,11577,1641,36059302200,3,4,2,1,2
7346,3360230,36103,16,1,4,5,3,2,2,3,0,1,1520.0,BROOKHAVEN,BROOKHAVEN CDP,Brookhaven town,NY,11719,2058,36103159103,3,4,3,3,2
7347,3360306,34019,15,1,6,4,1,3,1,2,4,1,211.4,CLINTON,CLINTON TOWN,Clinton town,NJ,8809,3319,34019010801,11,4,2,1,3
7348,3360312,34017,16,2,1,5,1,0,1,1,0,1,167.25,KEARNY,KEARNY TOWN,Kearny town,NJ,7032,2832,34017012500,8,1,3,1,4
7349,3360357,36081,4,2,2,3,0,0,0,0,0,1,374.14286,QUEENS,NEW YORK CITY,Queens borough,NY,11375,469,36081073900,2,2,2,0,6
7350,3360380,34019,15,1,2,6,1,1,1,1,1,1,220.4,LAMBERTVILLE,,West Amwell township,NJ,8530,3340,34019011800,11,2,4,1,3
7351,3360409,34017,16,2,4,8,1,2,1,2,2,1,315.92857,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7310,2765,34017007700,8,4,4,1,3
7352,3360427,34019,15,1,1,3,1,0,1,1,0,1,384.28571,CALIFON,,Lebanon township,NJ,7830,3333,34019010200,11,1,2,1,4
7353,3360444,34019,15,2,2,4,1,1,1,1,1,1,453.75,FLEMINGTON,FLEMINGTON BOROUGH,Flemington borough,NJ,8822,3323,34019011400,11,2,2,1,3
7354,3360504,34031,16,1,2,3,4,0,1,2,0,1,178.83333,WAYNE,,Wayne township,NJ,7470,2744,34031246002,7,2,2,3,4
7355,3360534,36059,17,1,5,6,2,3,1,2,3,1,128.5,MERRICK,NORTH MERRICK CDP,Hempstead town,NY,11566,1778,36059414700,3,4,4,2,3
7356,3360552,34023,16,1,3,6,3,1,2,3,0,1,251.0,NORTH BRUNSWICK TOWNSHIP,,North Brunswick township,NJ,8902,3217,34023006104,9,3,4,3,2
7357,3360600,34017,16,1,2,1,0,1,2,2,0,1,224.14286,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7302,2784,34017003500,8,2,1,0,2
7358,3360614,36059,17,1,5,7,3,1,4,4,0,1,196.55556,BALDWIN,BALDWIN CDP,Hempstead town,NY,11510,1756,36059412900,3,4,4,3,2
7359,3360649,36085,16,1,3,6,4,1,1,3,0,1,334.16667,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10307,1619,36085024401,2,3,4,3,4
7360,3360668,34017,16,1,2,1,1,1,0,1,0,1,254.28571,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7305,2807,34017005801,8,2,1,1,6
7361,3360711,36059,17,1,4,8,3,2,3,3,1,1,326.0,MASSAPEQUA PARK,MASSAPEQUA PARK VILLAGE,Oyster Bay town,NY,11762,1857,36059521700,3,4,4,3,1
7362,3360735,36103,16,1,2,4,2,0,2,2,0,1,180.125,BLUE POINT,BAYPORT CDP,Islip town,NY,11715,2003,36103147902,3,2,2,2,2
7363,3360749,36081,16,1,3,4,1,1,1,2,1,1,322.0,ASTORIA,NEW YORK CITY,Queens borough,NY,11102,325,36081009500,2,3,2,1,3
7364,3360799,36103,16,1,1,6,1,0,1,1,0,1,156.45455,HAMPTON BAYS,HAMPTON BAYS CDP,Southampton town,NY,11946,2086,36103190603,3,1,4,1,4
7365,3360813,34023,16,1,3,6,3,1,1,2,1,1,625.0,PISCATAWAY TOWNSHIP,SOCIETY HILL CDP,Piscataway township,NJ,8854,3220,34023000608,9,3,4,3,3
7366,3360906,36103,16,1,3,3,1,0,1,2,0,1,310.25,LINDENHURST,NORTH LINDENHURST CDP,Babylon town,NY,11757,1915,36103123402,3,3,2,1,4
7367,3360918,34017,16,1,2,2,1,0,0,2,0,1,265.75,BAYONNE,BAYONNE CITY,Bayonne city,NJ,7002,2818,34017010500,8,2,1,1,6
7368,3360946,36103,3,1,2,6,2,0,2,2,0,1,516.33333,SMITHTOWN,SMITHTOWN CDP,Smithtown town,NY,11787,1929,36103134902,3,2,4,2,2
7369,3360960,34021,16,1,3,6,3,1,2,2,0,1,132.45455,PRINCETON,,Princeton township,NJ,8540,3581,34021004203,12,3,4,3,2
7370,3361024,36103,16,1,3,6,3,0,2,3,0,1,293.0,SMITHTOWN,SMITHTOWN CDP,Smithtown town,NY,11787,1942,36103135204,3,3,4,3,2
7371,3361033,34017,16,2,2,4,2,0,2,2,0,1,469.66667,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7306,2762,34017001400,8,2,2,2,2
7372,3361102,36103,16,1,2,8,3,0,2,2,0,1,168.83333,EAST NORTHPORT,ELWOOD CDP,Huntington town,NY,11731,1883,36103111801,3,2,4,3,2
7373,3361187,36047,16,1,1,5,0,0,1,0,0,1,166.28571,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11210,1424,36047077200,2,1,3,0,4
7374,3361241,34017,16,2,1,2,0,0,0,0,0,1,379.5,HARRISON,EAST NEWARK BOROUGH,East Newark borough,NJ,7029,2841,34017013400,8,1,1,0,6
7375,3361248,34023,16,2,2,2,2,0,1,2,0,1,307.14286,SOUTH AMBOY,SOUTH AMBOY CITY,South Amboy city,NJ,8879,3223,34023007600,9,2,1,2,4
7376,3361270,36103,16,1,2,2,2,1,2,2,0,1,265.25,LINDENHURST,LINDENHURST VILLAGE,Babylon town,NY,11757,1920,36103124002,3,2,1,2,2
7377,3361299,36085,16,1,4,7,4,3,2,4,0,1,291.88889,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10309,1621,36085022600,2,4,4,3,2
7378,3361324,34031,16,2,3,6,2,1,2,2,1,1,388.16667,WAYNE,,Wayne township,NJ,7470,2744,34031246101,7,3,4,2,1
7379,3361337,34023,16,2,1,4,1,0,1,1,0,1,243.63636,NORTH BRUNSWICK,,North Brunswick township,NJ,8902,3217,34023006205,9,1,2,1,4
7380,3361347,36059,17,1,2,4,3,0,1,2,0,1,220.6,BELLMORE,NORTH BELLMORE CDP,Hempstead town,NY,11710,1779,36059414800,3,2,2,3,4
7381,3361352,36103,16,1,5,5,3,2,2,3,1,1,348.33333,SOUND BEACH,SOUND BEACH CDP,Brookhaven town,NY,11789,2021,36103158317,3,4,3,3,1
7382,3361360,34023,16,1,2,4,1,1,1,1,0,1,182.0,PISCATAWAY,,Piscataway township,NJ,8854,3220,34023000501,9,2,2,1,4
7383,3361398,34017,16,2,1,6,0,0,1,1,0,1,200.5,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7304,2780,34017003100,8,1,4,0,4
7384,3361436,34017,16,2,1,6,1,0,1,1,0,1,315.92857,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7310,2764,34017007700,8,1,4,1,4
7385,3361451,34017,16,2,1,4,0,0,1,0,0,1,265.75,BAYONNE,BAYONNE CITY,Bayonne city,NJ,7002,2818,34017010500,8,1,2,0,4
7386,3361491,36059,17,1,2,6,2,0,2,2,0,1,184.11111,SEAFORD,SEAFORD CDP,Hempstead town,NY,11783,1792,36059522700,3,2,4,2,2
7387,3361493,36071,16,1,5,5,4,3,4,4,1,1,397.0,MIDDLETOWN,MIDDLETOWN CITY,Middletown city,NY,10940,2322,36071001100,5,4,3,3,1
7388,3361599,34023,16,1,2,99,2,0,2,2,0,1,138.64286,PISCATAWAY TOWNSHIP,,Piscataway township,NJ,8854,3220,34023000702,9,2,9,2,2
7389,3361660,36103,16,1,2,6,2,0,2,2,0,1,313.0,NORTH BABYLON,DEER PARK CDP,Babylon town,NY,11703,1902,36103122602,3,2,4,2,2
7390,3361746,36103,12,2,2,4,2,0,2,2,0,1,264.75,HOLBROOK,HOLBROOK CDP,Islip town,NY,11741,1980,36103146608,3,2,2,2,2
7391,3361750,36059,17,1,4,6,2,2,1,2,2,1,128.92308,WANTAGH,NORTH WANTAGH CDP,Hempstead town,NY,11793,1723,36059409600,3,4,4,2,3
7392,3361764,34021,16,2,1,3,1,1,0,1,0,1,209.21429,PRINCETON,,West Windsor township,NJ,8540,3584,34021004301,12,1,2,1,6
7393,3361767,36059,17,2,3,3,1,0,1,1,0,1,865.0,GLEN COVE,GLEN COVE CITY,Glen Cove city,NY,11542,1805,36059517302,3,3,2,1,4
7394,3361770,34023,16,1,7,5,1,5,1,1,5,1,225.25,PRINCETON,,Plainsboro township,NJ,8540,3221,34023008601,9,4,3,1,3
7395,3361771,34019,15,1,1,3,1,0,1,1,0,1,408.4,FRENCHTOWN,FRENCHTOWN BOROUGH,Frenchtown borough,NJ,8825,3325,34019011500,11,1,2,1,4
7396,3361772,34023,16,1,3,3,4,1,3,3,0,1,320.75,SPOTSWOOD,SPOTSWOOD BOROUGH,Spotswood borough,NJ,8884,3227,34023008102,9,3,2,3,2
7397,3361800,36103,16,1,6,6,2,4,1,2,4,2,313.0,DEER PARK,DEER PARK CDP,Babylon town,NY,11729,1902,36103122602,3,4,4,2,3
7398,3361920,36103,16,1,2,6,2,0,2,2,0,1,109.75,STONY BROOK,STONY BROOK CDP,Brookhaven town,NY,11790,2008,36103158009,3,2,4,2,2
7399,3361926,34031,16,1,4,7,2,2,2,2,2,1,227.66667,POMPTON LAKES,POMPTON LAKES BOROUGH,Pompton Lakes borough,NJ,7442,2739,34031196401,7,4,4,2,1
7400,3361940,34025,16,2,1,3,1,0,1,1,0,1,513.0,ENGLISHTOWN,,Manalapan township,NJ,7726,3256,34025810002,10,1,2,1,4
7401,3362008,34025,16,1,1,3,1,0,1,1,0,1,294.6,ENGLISHTOWN,,Manalapan township,NJ,7726,3256,34025810102,10,1,2,1,4
7402,3362087,36059,17,1,4,7,3,1,2,2,1,1,288.0,LEVITTOWN,LEVITTOWN CDP,Hempstead town,NY,11756,1719,36059409100,3,4,4,3,1
7403,3362126,36103,16,1,2,7,2,0,2,2,0,1,348.33333,SOUND BEACH,SOUND BEACH CDP,Brookhaven town,NY,11789,2021,36103158317,3,2,4,2,2
7404,3362154,36081,16,2,4,7,0,1,1,1,2,1,322.0,ASTORIA,NEW YORK CITY,Queens borough,NY,11102,325,36081009500,2,4,4,0,3
7405,3362157,36103,16,1,1,99,1,0,1,1,0,1,207.375,CORAM,CORAM CDP,Brookhaven town,NY,11727,2028,36103158315,3,1,9,1,4
7406,3362170,34019,15,1,3,3,2,1,2,2,1,1,446.0,HAMPTON,HAMPTON BOROUGH,Hampton borough,NJ,8827,3327,34019010300,11,3,2,2,1
7407,3362226,36103,16,1,4,6,2,2,2,2,2,1,585.25,MILLER PLACE,MILLER PLACE CDP,Brookhaven town,NY,11764,2020,36103158304,3,4,4,2,1
7408,3362234,34017,16,2,4,8,1,1,2,2,2,1,387.28571,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7306,2756,34017000902,8,4,4,1,1
7409,3362261,34021,16,1,4,7,2,2,1,2,2,1,209.21429,PRINCETON,,West Windsor township,NJ,8540,3584,34021004301,12,4,4,2,3
7410,3362385,36103,16,1,2,4,8,1,1,1,1,1,177.81818,SAYVILLE,SAYVILLE CDP,Islip town,NY,11782,2001,36103147804,3,2,2,3,3
7411,3362386,36059,17,1,2,3,2,1,1,1,0,1,172.57143,MERRICK,NORTH MERRICK CDP,Hempstead town,NY,11566,1777,36059414600,3,2,2,2,4
7412,3362414,34017,16,2,1,3,1,0,1,1,0,1,142.33333,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7302,2771,34017002200,8,1,2,1,4
7413,3362425,36103,16,2,1,8,1,0,1,1,0,1,551.0,EAST ISLIP,EAST ISLIP CDP,Islip town,NY,11730,1993,36103147501,3,1,4,1,4
7414,3362463,34021,16,1,4,7,2,2,1,2,2,1,147.05263,WEST WINDSOR,,West Windsor township,NJ,8550,3584,34021004304,12,4,4,2,3
7415,3362483,36103,16,1,2,6,2,0,0,2,0,1,297.8,SAINT JAMES,ST. JAMES CDP,Smithtown town,NY,11780,1935,36103135003,3,2,4,2,6
7416,3362510,36059,17,1,5,8,2,4,2,2,3,1,171.0,MERRICK,MERRICK CDP,Hempstead town,NY,11566,1783,36059415102,3,4,4,2,1
7417,3362547,36059,17,1,2,6,2,1,2,2,0,1,191.1,SYOSSET,SYOSSET CDP,Oyster Bay town,NY,11791,1817,36059518300,3,2,4,2,2
7418,3362589,34023,16,1,2,4,2,0,2,2,0,1,269.22222,NORTH BRUNSWICK,,North Brunswick township,NJ,8902,3217,34023006207,9,2,2,2,2
7419,3362606,34031,16,1,5,8,3,2,3,3,2,1,278.85714,WAYNE,,Wayne township,NJ,7470,2744,34031246201,7,4,4,3,1
7420,3362636,34017,16,2,4,2,0,2,0,1,2,1,360.5,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7304,2798,34017004800,8,4,1,0,5
7421,3362696,36059,17,1,2,8,2,0,2,1,0,1,397.75,MASSAPEQUA,NORTH MASSAPEQUA CDP,Oyster Bay town,NY,11758,1848,36059520700,3,2,4,2,2
7422,3362716,36059,17,1,3,7,3,1,2,2,1,1,171.0,MERRICK,MERRICK CDP,Hempstead town,NY,11566,1783,36059415102,3,3,4,3,1
7423,3362720,34017,16,2,1,3,2,0,1,1,0,1,265.75,BAYONNE,BAYONNE CITY,Bayonne city,NJ,7002,2818,34017010500,8,1,2,2,4
7424,3362824,36059,17,1,3,8,3,0,2,2,1,1,171.0,MERRICK,MERRICK CDP,Hempstead town,NY,11566,1783,36059415102,3,3,4,3,1
7425,3362835,36103,16,2,3,7,1,0,1,3,0,1,232.9,NESCONSET,NESCONSET CDP,Smithtown town,NY,11767,1947,36103135402,3,3,4,1,4
7426,3362919,36103,16,1,1,4,1,0,1,1,0,1,662.0,ISLIP,ISLIP CDP,Islip town,NY,11751,1992,36103147402,3,1,2,1,4
7427,3363011,34017,16,2,3,99,1,0,1,2,1,1,259.83333,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7306,2776,34017002700,8,3,9,1,3
7428,3363045,34017,16,2,1,1,0,0,0,0,0,1,254.28571,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7305,2807,34017005801,8,1,1,0,6
7429,3363058,34021,16,1,4,99,2,0,1,2,2,1,505.0,PRINCETON JUNCTION,,West Windsor township,NJ,8550,3584,34021004306,12,4,9,2,3
7430,3363059,34017,16,2,5,2,0,3,1,0,3,1,294.66667,BAYONNE,BAYONNE CITY,Bayonne city,NJ,7002,2822,34017010900,8,4,1,0,3
7431,3363094,34017,16,1,4,5,2,2,2,3,0,1,274.22222,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7304,2790,34017004101,8,4,3,2,2
7432,3363106,34021,16,1,4,99,2,2,2,2,2,1,505.0,WEST WINDSOR,,West Windsor township,NJ,8550,3584,34021004306,12,4,9,2,1
7433,3363133,36059,17,1,3,5,4,1,2,3,0,1,286.33333,MASSAPEQUA,NORTH MASSAPEQUA CDP,Oyster Bay town,NY,11758,1851,36059521000,3,3,3,3,2
7434,3363157,34017,16,2,5,3,2,4,2,2,3,1,406.66667,KEARNY,KEARNY TOWN,Kearny town,NJ,7032,2836,34017012900,8,4,2,2,1
7435,3363172,34021,16,2,2,4,2,0,2,2,0,1,282.28571,HIGHTSTOWN,HIGHTSTOWN BOROUGH,Hightstown borough,NJ,8520,3575,34021004403,12,2,2,2,2
7436,3363210,34025,16,1,2,6,2,0,1,2,0,1,302.75,ENGLISHTOWN,,Manalapan township,NJ,7726,3256,34025810004,10,2,4,2,4
7437,3363213,36059,17,1,1,1,1,0,0,1,0,1,343.6,GLEN HEAD,GLEN HEAD CDP,Oyster Bay town,NY,11545,1808,36059517600,3,1,1,1,6
7438,3363226,34019,15,1,3,7,3,2,2,3,0,1,350.4,PITTSTOWN,,Union township,NJ,8867,3339,34019010701,11,3,4,3,2
7439,3363228,34017,16,2,3,2,0,2,0,1,1,1,664.0,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7305,2799,34017004900,8,3,1,0,5
7440,3363251,34031,16,1,2,5,2,0,0,2,0,1,166.0,WAYNE,,Wayne township,NJ,7470,2744,34031246203,7,2,3,2,6
7441,3363296,34031,16,1,4,5,2,2,2,3,1,1,313.77778,POMPTON LAKES,POMPTON LAKES BOROUGH,Pompton Lakes borough,NJ,7442,2739,34031196402,7,4,3,2,1
7442,3363306,34023,16,1,4,4,2,2,2,3,1,1,129.4,PISCATAWAY,,Piscataway township,NJ,8854,3220,34023000702,9,4,2,2,1
7443,3363358,34019,15,1,3,6,3,0,2,3,0,1,328.66667,BLOOMSBURY,,Holland township,NJ,8804,3329,34019010500,11,3,4,3,2
7444,3363410,36103,16,1,1,1,1,0,0,1,0,1,296.8,EAST MORICHES,EAST MORICHES CDP,Brookhaven town,NY,11940,2074,36103159602,3,1,1,1,6
7445,3363415,34017,16,2,2,1,0,0,0,0,0,1,171.27273,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7306,2769,34017002000,8,2,1,0,6
7446,3363477,36081,16,2,2,4,0,0,2,0,0,1,209.61538,NEW YORK,NEW YORK CITY,Queens borough,NY,11375,474,36081071100,2,2,2,0,2
7447,3363481,36103,16,1,3,6,3,0,3,3,0,1,334.16667,MASTIC,MASTIC CDP,Brookhaven town,NY,11950,2070,36103159511,3,3,4,3,2
7448,3363559,36103,16,1,2,4,2,0,2,2,0,1,109.75,STONY BROOK,STONY BROOK CDP,Brookhaven town,NY,11790,2008,36103158009,3,2,2,2,2
7449,3363592,34025,16,2,2,3,2,1,2,2,0,1,180.44444,ENGLISHTOWN,YORKETOWN CDP,Manalapan township,NJ,7726,3256,34025810003,10,2,2,2,2
7450,3363605,34031,16,1,4,7,2,2,2,2,2,1,222.75,WAYNE,,Wayne township,NJ,7470,2744,34031246202,7,4,4,2,1
7451,3363671,36059,17,1,2,6,3,0,1,2,0,1,397.75,MASSAPEQUA,NORTH MASSAPEQUA CDP,Oyster Bay town,NY,11758,1848,36059520700,3,2,4,3,4
7452,3363690,34017,16,2,4,2,1,2,0,3,0,1,171.27273,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7306,2769,34017002000,8,4,1,1,6
7453,3363781,34021,16,1,4,4,2,2,1,2,1,1,147.05263,WEST WINDSOR,,West Windsor township,NJ,8550,3584,34021004304,12,4,2,2,3
7454,3363899,34017,16,1,2,5,1,0,1,2,0,1,594.33333,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7304,2789,34017004000,8,2,3,1,4
7455,3363900,34031,16,1,3,4,2,2,1,2,1,1,928.0,WAYNE,,Wayne township,NJ,7470,2744,34031246300,7,3,2,2,3
7456,3363915,34017,16,2,1,2,0,0,0,0,0,1,40.66667,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7302,2783,34017006500,8,1,1,0,6
7457,3363921,34017,16,2,1,4,0,0,1,1,0,1,214.6,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7302,2772,34017002300,8,1,2,0,4
7458,3363928,34017,16,2,1,4,1,1,1,1,0,1,272.66667,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7305,2805,34017005500,8,1,2,1,4
7459,3363936,34025,16,1,5,6,3,3,3,4,1,1,145.0,MARLBORO,,Marlboro township,NJ,7746,3258,34025809704,10,4,4,3,1
7460,3363961,36103,16,2,3,5,2,2,1,2,1,1,304.0,SAYVILLE,SAYVILLE CDP,Islip town,NY,11782,1998,36103147701,3,3,3,2,3
7461,3364004,34031,16,2,2,2,1,1,2,1,0,1,273.875,WAYNE,,Wayne township,NJ,7470,2744,34031246103,7,2,1,1,2
7462,3364038,34017,16,2,2,1,0,1,0,0,0,1,254.28571,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7305,2807,34017005801,8,2,1,0,6
7463,3364071,34031,16,1,3,5,3,2,3,3,0,1,273.875,WAYNE,,Wayne township,NJ,7470,2744,34031246103,7,3,3,3,2
7464,3364082,36059,17,1,2,6,2,0,2,2,0,1,197.4,WANTAGH,WANTAGH CDP,Hempstead town,NY,11793,1790,36059415700,3,2,4,2,2
7465,3364119,36059,17,1,2,6,2,0,1,2,0,1,381.33333,SEAFORD,SEAFORD CDP,Hempstead town,NY,11783,1793,36059416100,3,2,4,2,4
7466,3364131,36059,17,1,4,6,4,1,3,4,0,1,176.4,SEAFORD,NORTH WANTAGH CDP,Hempstead town,NY,11783,1788,36059415500,3,4,4,3,2
7467,3364147,36085,16,1,2,8,2,0,2,2,0,1,481.75,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10309,1617,36085020804,2,2,4,2,2
7468,3364161,36059,17,1,2,4,1,0,2,2,0,1,171.0,MERRICK,MERRICK CDP,Hempstead town,NY,11566,1783,36059415102,3,2,2,1,2
7469,3364196,34017,16,2,3,2,1,0,1,2,0,1,159.2,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7304,2796,34017004600,8,3,1,1,4
7470,3364205,34031,16,1,4,7,2,2,2,2,2,1,373.28571,WANAQUE,WANAQUE BOROUGH,Wanaque borough,NJ,7465,2743,34031236602,7,4,4,2,1
7471,3364208,36085,16,1,2,4,1,0,1,1,0,1,392.5,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10306,1606,36085013800,2,2,2,1,4
7472,3364209,34017,16,1,2,6,1,0,2,1,0,1,194.2,HOBOKEN,HOBOKEN CITY,Hoboken city,NJ,7030,2899,34017019200,8,2,4,1,2
7473,3364366,36071,16,2,1,2,2,0,1,1,0,1,314.5,NEWBURGH,NEWBURGH CITY,Newburgh city,NY,12550,2318,36071000300,5,1,1,2,4
7474,3364422,34025,16,1,4,6,3,2,2,3,1,1,157.86667,MORGANVILLE,ROBERTSVILLE CDP,Marlboro township,NJ,7751,3258,34025809600,10,4,4,3,1
7475,3364426,34017,16,1,1,2,1,0,0,1,0,1,380.0,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7305,2810,34017006000,8,1,1,1,6
7476,3364455,34031,16,2,1,6,1,0,1,1,0,1,175.625,WANAQUE,WANAQUE BOROUGH,Wanaque borough,NJ,7420,2743,34031236601,7,1,4,1,4
7477,3364497,36059,17,1,2,6,2,0,2,2,0,1,220.6,BELLMORE,NORTH BELLMORE CDP,Hempstead town,NY,11710,1779,36059414800,3,2,4,2,2
7478,3364538,36103,16,1,2,2,2,0,0,2,0,1,81.16667,HUNTINGTON,HUNTINGTON STATION CDP,Huntington town,NY,11743,1876,36103111401,3,2,1,2,6
7479,3364559,36103,16,1,2,6,2,0,1,2,0,1,176.6,OAKDALE,OAKDALE CDP,Islip town,NY,11769,1996,36103147601,3,2,4,2,4
7480,3364564,34017,18,1,3,3,3,0,2,3,0,1,100.25,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7307,2751,34017000500,8,3,2,3,2
7481,3364570,36103,12,1,2,4,2,0,2,2,0,1,302.25,HUNTINGTON,HUNTINGTON CDP,Huntington town,NY,11743,1870,36103110901,3,2,2,2,2
7482,3364623,34031,16,2,4,5,2,2,1,2,2,1,279.7,WOODLAND PARK,WOODLAND PARK BOROUGH,Woodland Park borough,NJ,7424,2746,34031264101,7,4,3,2,3
7483,3364656,36059,17,1,4,6,4,0,2,3,0,1,357.8,ALBERTSON,ALBERTSON CDP,North Hempstead town,NY,11507,1642,36059302400,3,4,4,3,2
7484,3364678,34017,16,2,1,3,2,0,1,1,0,1,142.0,KEARNY,KEARNY TOWN,Kearny town,NJ,7032,2838,34017013100,8,1,2,2,4
